word,happiness_rank,happiness_average,happiness_standard_deviation,twitter_rank,google_rank,nyt_rank,lyrics_rank,in_twitter,in_google,in_nyt,in_lyrics,n_corpora,valence_band
controlled,8772,4.4,1.7613,,2022.0,3645.0,,False,True,True,False,2,neutral
cus,8773,4.4,1.3997,3804.0,,,,True,False,False,False,1,neutral
desert,8774,4.4,1.8295,4516.0,3371.0,4871.0,1550.0,True,True,True,True,4,neutral
detroit,8775,4.4,1.3553,2671.0,,1971.0,4125.0,True,False,True,True,3,neutral
fuk,8776,4.4,1.7728,4360.0,,,,True,False,False,False,1,neutral
glock,8777,4.4,1.8406,,,,2214.0,False,False,False,True,1,neutral
hearings,8778,4.4,1.6537,,,2749.0,,False,False,True,False,1,neutral
lobbying,8779,4.4,1.5908,,,4602.0,,False,False,True,False,1,neutral
morir,8780,4.4,1.4142,,,,4337.0,False,False,False,True,1,neutral
muero,8781,4.4,1.4142,,,,4933.0,False,False,False,True,1,neutral
nicht,8782,4.4,1.1952,1597.0,,,782.0,True,False,False,True,2,neutral
opposite,8783,4.4,1.4142,4308.0,1529.0,4624.0,,True,True,True,False,3,neutral
shyt,8784,4.4,1.4286,2633.0,,,,True,False,False,False,1,neutral
tied,8785,4.4,1.3553,4482.0,3791.0,2536.0,1523.0,True,True,True,True,4,neutral
wouldn,8786,4.4,1.4428,,2623.0,,,False,True,False,False,1,neutral
dich,8787,4.4,1.1059,,,,1110.0,False,False,False,True,1,neutral
#haiti,8788,4.38,1.9784,,,,,False,False,False,False,0,neutral
3am,8789,4.38,1.2271,,,,,False,False,False,False,0,neutral
authorities,8790,4.38,1.1586,,1766.0,1431.0,,False,True,True,False,2,neutral
chills,8791,4.38,1.76,,,,4489.0,False,False,False,True,1,neutral
competitors,8792,4.38,1.5635,,,4742.0,,False,False,True,False,1,neutral
economy,8793,4.38,1.6646,1824.0,1045.0,788.0,,True,True,True,False,3,neutral
effing,8794,4.38,1.3981,4874.0,,,,True,False,False,False,1,neutral
far,8795,4.38,1.817,442.0,211.0,388.0,234.0,True,True,True,True,4,neutral
frozen,8796,4.38,1.5372,2830.0,,,1935.0,True,False,False,True,2,neutral
mortality,8797,4.38,2.5546,,3960.0,,,False,True,False,False,1,neutral
plaintiff,8798,4.38,1.3981,,4701.0,,,False,True,False,False,1,neutral
prices,8799,4.38,1.6022,1897.0,1477.0,652.0,,True,True,True,False,3,neutral
rarely,8800,4.38,1.3686,,2477.0,3609.0,,False,True,True,False,2,neutral
rebel,8801,4.38,1.6022,,,4825.0,2346.0,False,False,True,True,2,neutral
resistance,8802,4.38,1.6274,,1217.0,4288.0,4545.0,False,True,True,True,3,neutral
slips,8803,4.38,1.4693,,,,3426.0,False,False,False,True,1,neutral
tangled,8804,4.38,1.6022,,,,3864.0,False,False,False,True,1,neutral
acids,8805,4.38,1.9529,,3453.0,,,False,True,False,False,1,neutral
naive,8806,4.37,1.9006,,,,4969.0,False,False,False,True,1,neutral
querer,8807,4.37,1.4676,,,,3841.0,False,False,False,True,1,neutral
shack,8808,4.36,1.4054,,,,4271.0,False,False,False,True,1,neutral
@jonasbrothers,8809,4.36,1.7468,,,,,False,False,False,False,0,neutral
billings,8810,4.36,1.3667,,,4515.0,,False,False,True,False,1,neutral
consequence,8811,4.36,1.3211,,1827.0,,,False,True,False,False,1,neutral
custody,8812,4.36,1.6995,,,4663.0,,False,False,True,False,1,neutral
dang,8813,4.36,1.4251,1964.0,,,4935.0,True,False,False,True,2,neutral
divided,8814,4.36,1.2739,,1522.0,3950.0,4202.0,False,True,True,True,3,neutral
division,8815,4.36,1.2898,,1087.0,689.0,,False,True,True,False,2,neutral
duh,8816,4.36,1.2415,3385.0,,,4733.0,True,False,False,True,2,neutral
end,8817,4.36,1.7351,356.0,198.0,254.0,196.0,True,True,True,True,4,neutral
grease,8818,4.36,1.3365,,,,4884.0,False,False,False,True,1,neutral
hide,8819,4.36,1.4107,1708.0,4585.0,,410.0,True,True,False,True,3,neutral
irregular,8820,4.36,1.5221,,4828.0,,,False,True,False,False,1,neutral
juvenile,8821,4.36,1.8818,,,,4108.0,False,False,False,True,1,neutral
morn,8822,4.36,1.6258,4746.0,,,4917.0,True,False,False,True,2,neutral
needle,8823,4.36,1.8268,,,,2758.0,False,False,False,True,1,neutral
operations,8824,4.36,1.77,,1277.0,406.0,,False,True,True,False,2,neutral
pulling,8825,4.36,1.3962,3788.0,,,2293.0,True,False,False,True,2,neutral
reducing,8826,4.36,1.4813,,3522.0,3712.0,,False,True,True,False,2,neutral
sharply,8827,4.36,1.6383,,,3007.0,,False,False,True,False,1,neutral
strange,8828,4.36,1.7468,1682.0,1654.0,3901.0,708.0,True,True,True,True,4,neutral
tease,8829,4.36,2.0875,4439.0,,,2648.0,True,False,False,True,2,neutral
burnin,8830,4.35,1.7319,,,,4742.0,False,False,False,True,1,neutral
strictly,8831,4.35,1.7625,,3559.0,,4041.0,False,True,False,True,2,neutral
storms,8832,4.34,1.9812,,,,3604.0,False,False,False,True,1,neutral
adios,8833,4.34,1.7215,,,,4684.0,False,False,False,True,1,neutral
arent,8834,4.34,1.1359,4372.0,,,,True,False,False,False,1,neutral
blown,8835,4.34,1.394,4459.0,,,2021.0,True,False,False,True,2,neutral
burst,8836,4.34,1.996,,4547.0,,3075.0,False,True,False,True,2,neutral
congress,8837,4.34,1.7567,3199.0,891.0,468.0,,True,True,True,False,3,neutral
ditch,8838,4.34,1.5467,,,,4667.0,False,False,False,True,1,neutral
droppin,8839,4.34,1.3644,,,,4542.0,False,False,False,True,1,neutral
faded,8840,4.34,1.3188,,,,2243.0,False,False,False,True,1,neutral
hiding,8841,4.34,1.2875,3846.0,,,1512.0,True,False,False,True,2,neutral
ho,8842,4.34,1.9337,2122.0,,,703.0,True,False,False,True,2,neutral
hurry,8843,4.34,1.5201,2370.0,,,1300.0,True,False,False,True,2,neutral
icy,8844,4.34,1.8473,,,,4695.0,False,False,False,True,1,neutral
loud,8845,4.34,1.8802,1523.0,4165.0,,789.0,True,True,False,True,3,neutral
replaced,8846,4.34,1.493,,2678.0,2646.0,4654.0,False,True,True,True,3,neutral
ripping,8847,4.34,1.6113,,,,4811.0,False,False,False,True,1,neutral
shook,8848,4.34,1.423,,3871.0,,2350.0,False,True,False,True,2,neutral
vampire,8849,4.34,2.1152,1408.0,,,,True,False,False,False,1,neutral
hesitate,8850,4.33,1.2481,,,,2839.0,False,False,False,True,1,neutral
cease,8851,4.32,1.3768,,4974.0,,3429.0,False,True,False,True,2,neutral
communist,8852,4.32,1.7431,,2335.0,2539.0,,False,True,True,False,2,neutral
eff,8853,4.32,1.5706,4782.0,,,,True,False,False,False,1,neutral
fbi,8854,4.32,1.4061,,,2944.0,,False,False,True,False,1,neutral
gop,8855,4.32,1.2196,3357.0,,,,True,False,False,False,1,neutral
howling,8856,4.32,1.8344,,,,4575.0,False,False,False,True,1,neutral
hunt,8857,4.32,1.984,3267.0,4799.0,3437.0,3477.0,True,True,True,True,4,neutral
reduced,8858,4.32,1.5836,,1169.0,1929.0,,False,True,True,False,2,neutral
scattered,8859,4.32,1.3468,,3575.0,,3937.0,False,True,False,True,2,neutral
separate,8860,4.32,1.5576,,1110.0,1814.0,2767.0,False,True,True,True,3,neutral
slowly,8861,4.32,1.4348,1837.0,1685.0,3751.0,896.0,True,True,True,True,4,neutral
surgical,8862,4.32,2.0448,,3970.0,,,False,True,False,False,1,neutral
tripping,8863,4.32,1.8674,,,,4065.0,False,False,False,True,1,neutral
waited,8864,4.32,1.6092,,3836.0,,1509.0,False,True,False,True,2,neutral
yikes,8865,4.32,1.6343,3654.0,,,,True,False,False,False,1,neutral
bias,8866,4.31,1.7278,,4838.0,,,False,True,False,False,1,neutral
blunt,8867,4.31,1.5181,,,,2419.0,False,False,False,True,1,neutral
shaking,8868,4.31,1.7523,,,,1962.0,False,False,False,True,1,neutral
din,8869,4.31,1.3261,,,,3814.0,False,False,False,True,1,neutral
smack,8870,4.31,2.0021,,,,2633.0,False,False,False,True,1,neutral
affected,8871,4.3,1.3887,,1594.0,2561.0,,False,True,True,False,2,neutral
brokerage,8872,4.3,1.8323,,,3845.0,,False,False,True,False,1,neutral
drop,8873,4.3,1.1995,1067.0,2409.0,1906.0,510.0,True,True,True,True,4,neutral
formerly,8874,4.3,1.2495,,3038.0,1190.0,,False,True,True,False,2,neutral
gore,8875,4.3,1.8654,,,2768.0,,False,False,True,False,1,neutral
guards,8876,4.3,1.7173,,,4440.0,,False,False,True,False,1,neutral
hadn't,8877,4.3,1.2164,,,,,False,False,False,False,0,neutral
ich,8878,4.3,1.5811,945.0,,,365.0,True,False,False,True,2,neutral
iran,8879,4.3,1.632,3389.0,,1919.0,,True,False,True,False,2,neutral
legislation,8880,4.3,1.5551,,2227.0,1421.0,,False,True,True,False,2,neutral
monday,8881,4.3,1.8871,595.0,,256.0,2060.0,True,False,True,True,3,neutral
muslims,8882,4.3,1.3887,,,4578.0,,False,False,True,False,1,neutral
naw,8883,4.3,1.165,2485.0,,,2753.0,True,False,False,True,2,neutral
pit,8884,4.3,1.0152,4076.0,,,3484.0,True,False,False,True,2,neutral
sneak,8885,4.3,1.5419,4061.0,,,3954.0,True,False,False,True,2,neutral
so-called,8886,4.3,1.2657,,,,,False,False,False,False,0,neutral
sudden,8887,4.3,1.3132,3941.0,2461.0,4113.0,3036.0,True,True,True,True,4,neutral
sue,8888,4.3,2.1595,,,3375.0,3620.0,False,False,True,True,2,neutral
tick,8889,4.3,1.7053,,,,2727.0,False,False,False,True,1,neutral
rowdy,8890,4.29,2.0417,,,,4554.0,False,False,False,True,1,neutral
slippin,8891,4.29,1.713,,,,4978.0,False,False,False,True,1,neutral
chased,8892,4.29,1.633,,,,4493.0,False,False,False,True,1,neutral
divide,8893,4.29,1.4577,,4524.0,,3573.0,False,True,False,True,2,neutral
leavin,8894,4.29,1.4434,,,,3104.0,False,False,False,True,1,neutral
mortal,8895,4.29,2.031,,,,3507.0,False,False,False,True,1,neutral
rebellion,8896,4.29,1.6833,,4461.0,,,False,True,False,False,1,neutral
aged,8897,4.28,1.8521,,3403.0,,,False,True,False,False,1,neutral
aids,8898,4.28,2.3477,2983.0,3996.0,1197.0,,True,True,True,False,3,neutral
bieber,8899,4.28,1.011,1056.0,,,,True,False,False,False,1,neutral
fooling,8900,4.28,1.5124,,,,3467.0,False,False,False,True,1,neutral
guerrillas,8901,4.28,2.0004,,,4855.0,,False,False,True,False,1,neutral
idk,8902,4.28,1.7028,1039.0,,,,True,False,False,False,1,neutral
il,8903,4.28,1.2784,2267.0,2660.0,4965.0,760.0,True,True,True,True,4,neutral
jury,8904,4.28,1.3407,,4048.0,1455.0,,False,True,True,False,2,neutral
nor,8905,4.28,1.1959,3367.0,386.0,1588.0,2402.0,True,True,True,True,4,neutral
petroleum,8906,4.28,1.6293,,,3646.0,,False,False,True,False,1,neutral
pimpin,8907,4.28,2.1575,,,,3313.0,False,False,False,True,1,neutral
rules,8908,4.28,1.2296,1727.0,927.0,962.0,1019.0,True,True,True,True,4,neutral
spider,8909,4.28,2.0004,3667.0,,,4891.0,True,False,False,True,2,neutral
swore,8910,4.28,1.5784,,,,2904.0,False,False,False,True,1,neutral
taken,8911,4.28,1.4714,1184.0,265.0,595.0,920.0,True,True,True,True,4,neutral
tests,8912,4.28,1.6787,3634.0,1549.0,2057.0,,True,True,True,False,3,neutral
wasn't,8913,4.28,1.1436,,,,,False,False,False,False,0,neutral
moan,8914,4.27,2.2288,,,,3394.0,False,False,False,True,1,neutral
warn,8915,4.27,1.7173,,,,3736.0,False,False,False,True,1,neutral
@justinbieber,8916,4.26,1.7001,,,,,False,False,False,False,0,neutral
blows,8917,4.26,1.7591,4427.0,,,1483.0,True,False,False,True,2,neutral
defendants,8918,4.26,1.482,,,3426.0,,False,False,True,False,1,neutral
fck,8919,4.26,1.7821,4635.0,,,,True,False,False,False,1,neutral
fires,8920,4.26,1.7357,,,,2955.0,False,False,False,True,1,neutral
intervention,8921,4.26,1.482,,2697.0,,,False,True,False,False,1,neutral
lawyers,8922,4.26,1.8715,,,960.0,,False,False,True,False,1,neutral
non,8923,4.26,1.2747,2577.0,503.0,,662.0,True,True,False,True,3,neutral
outlaw,8924,4.26,1.7001,,,,3906.0,False,False,False,True,1,neutral
owing,8925,4.26,1.9463,,3176.0,,,False,True,False,False,1,neutral
sht,8926,4.26,1.2257,4783.0,,,,True,False,False,False,1,neutral
split,8927,4.26,1.4957,4088.0,3717.0,1581.0,1722.0,True,True,True,True,4,neutral
storm,8928,4.26,2.0082,886.0,3330.0,2897.0,916.0,True,True,True,True,4,neutral
concerning,8929,4.24,1.6898,,1322.0,,,False,True,False,False,1,neutral
contrary,8930,4.24,1.5211,,1751.0,,,False,True,False,False,1,neutral
4am,8931,4.24,1.546,,,,,False,False,False,False,0,neutral
bah,8932,4.24,1.1877,4361.0,,,3410.0,True,False,False,True,2,neutral
barely,8933,4.24,1.5722,2694.0,,2166.0,1932.0,True,False,True,True,3,neutral
but,8934,4.24,1.1528,26.0,27.0,27.0,22.0,True,True,True,True,4,neutral
courts,8935,4.24,1.4647,,1819.0,2040.0,,False,True,True,False,2,neutral
kanye,8936,4.24,1.685,1877.0,,,,True,False,False,False,1,neutral
lower,8937,4.24,1.0797,2668.0,513.0,792.0,3872.0,True,True,True,True,4,neutral
minority,8938,4.24,1.546,,3126.0,2216.0,,False,True,True,False,2,neutral
orders,8939,4.24,1.4786,3402.0,1499.0,1803.0,,True,True,True,False,3,neutral
pounding,8940,4.24,2.026,,,,3651.0,False,False,False,True,1,neutral
protests,8941,4.24,1.6358,,,4027.0,,False,False,True,False,1,neutral
psychiatric,8942,4.24,1.3334,,,,,False,False,False,False,0,neutral
questioned,8943,4.24,1.2707,,,3830.0,,False,False,True,False,1,neutral
raw,8944,4.24,1.2867,2567.0,3125.0,,1638.0,True,True,False,True,3,neutral
rebels,8945,4.24,1.5059,,,3368.0,,False,False,True,False,1,neutral
sag,8946,4.24,1.318,,,,4476.0,False,False,False,True,1,neutral
shoulda,8947,4.24,1.1704,4788.0,,,2150.0,True,False,False,True,2,neutral
smash,8948,4.24,1.5722,4924.0,,,2496.0,True,False,False,True,2,neutral
spy,8949,4.24,1.7677,,,,4529.0,False,False,False,True,1,neutral
stern,8950,4.24,1.3637,,,2629.0,,False,False,True,False,1,neutral
stray,8951,4.24,1.8245,,,,3349.0,False,False,False,True,1,neutral
swear,8952,4.24,1.6233,1231.0,,,813.0,True,False,False,True,2,neutral
unless,8953,4.24,1.0012,1418.0,1035.0,1805.0,1684.0,True,True,True,True,4,neutral
worn,8954,4.23,1.0962,,3859.0,,2728.0,False,True,False,True,2,neutral
dues,8955,4.22,1.3581,,,,3238.0,False,False,False,True,1,neutral
freaks,8956,4.22,2.0028,,,,2660.0,False,False,False,True,1,neutral
#iranelection,8957,4.22,1.3746,,,,,False,False,False,False,0,neutral
away,8958,4.22,1.2664,292.0,272.0,354.0,73.0,True,True,True,True,4,neutral
backwards,8959,4.22,1.3746,,,,2930.0,False,False,False,True,1,neutral
beware,8960,4.22,1.6695,,,,2466.0,False,False,False,True,1,neutral
blast,8961,4.22,2.1217,1896.0,,,1389.0,True,False,False,True,2,neutral
breakin,8962,4.22,1.4748,,,,3475.0,False,False,False,True,1,neutral
bush's,8963,4.22,1.5158,,,,,False,False,False,False,0,neutral
calories,8964,4.22,1.6817,4937.0,,,,True,False,False,False,1,neutral
cold,8965,4.22,1.7761,213.0,984.0,1764.0,278.0,True,True,True,True,4,neutral
concerned,8966,4.22,1.6573,4280.0,959.0,1556.0,3706.0,True,True,True,True,4,neutral
due,8967,4.22,1.5022,919.0,449.0,1213.0,2390.0,True,True,True,True,4,neutral
grind,8968,4.22,1.3746,3506.0,,,1640.0,True,False,False,True,2,neutral
iranian,8969,4.22,1.148,,,4228.0,,False,False,True,False,1,neutral
labor,8970,4.22,1.6199,4682.0,725.0,957.0,,True,True,True,False,3,neutral
limit,8971,4.22,1.3138,3039.0,1932.0,2288.0,1822.0,True,True,True,True,4,neutral
limited,8972,4.22,1.1657,2346.0,844.0,1610.0,,True,True,True,False,3,neutral
loan,8973,4.22,1.4039,3069.0,3466.0,1602.0,,True,True,True,False,3,neutral
mutha,8974,4.22,1.5292,,,,3168.0,False,False,False,True,1,neutral
python,8975,4.22,1.799,3897.0,,,,True,False,False,False,1,neutral
republicans,8976,4.22,1.9722,4868.0,,1037.0,,True,False,True,False,2,neutral
scratch,8977,4.22,1.3746,3937.0,,,2254.0,True,False,False,True,2,neutral
veto,8978,4.22,1.4039,,,4266.0,,False,False,True,False,1,neutral
waitin,8979,4.22,1.3445,3775.0,,,2822.0,True,False,False,True,2,neutral
wtf,8980,4.22,1.7761,606.0,,,,True,False,False,False,1,neutral
waar,8981,4.21,1.2876,,,,2561.0,False,False,False,True,1,neutral
beat,8982,4.2,1.9795,690.0,3420.0,1125.0,377.0,True,True,True,True,4,neutral
blah,8983,4.2,1.6288,2038.0,,,3506.0,True,False,False,True,2,neutral
darn,8984,4.2,1.5119,2922.0,,,,True,False,False,False,1,neutral
default,8985,4.2,1.4708,4581.0,,,,True,False,False,False,1,neutral
dnt,8986,4.2,1.3401,880.0,,,,True,False,False,False,1,neutral
expenditure,8987,4.2,1.5908,,3444.0,,,False,True,False,False,1,neutral
exposed,8988,4.2,1.4428,,2365.0,4836.0,,False,True,True,False,2,neutral
grrr,8989,4.2,1.4708,3963.0,,,,True,False,False,False,1,neutral
legislators,8990,4.2,1.8844,,,3606.0,,False,False,True,False,1,neutral
levy,8991,4.2,1.3851,,,3175.0,,False,False,True,False,1,neutral
lone,8992,4.2,1.5649,,,,4809.0,False,False,False,True,1,neutral
mccain,8993,4.2,1.7843,2001.0,,,,True,False,False,False,1,neutral
periods,8994,4.2,1.6537,,2092.0,1848.0,,False,True,True,False,2,neutral
politically,8995,4.2,1.3702,,,3739.0,,False,False,True,False,1,neutral
pow,8996,4.2,1.3553,,,,,False,False,False,False,0,neutral
prosecutors,8997,4.2,1.5908,,,1698.0,,False,False,True,False,1,neutral
screw,8998,4.2,1.8516,2967.0,,,3224.0,True,False,False,True,2,neutral
uh,8999,4.2,1.3851,1798.0,,,301.0,True,False,False,True,2,neutral
verdict,9000,4.2,1.6537,,,4631.0,,False,False,True,False,1,neutral
weird,9001,4.2,1.3553,684.0,,,3597.0,True,False,False,True,2,neutral
whips,9002,4.2,1.906,,,,4299.0,False,False,False,True,1,neutral
underlying,9003,4.19,1.3128,,3055.0,,,False,True,False,False,1,neutral
objection,9004,4.18,1.4673,,4490.0,,,False,True,False,False,1,neutral
arsenal,9005,4.18,1.8371,4489.0,,,,True,False,False,False,1,neutral
boss,9006,4.18,1.5868,1475.0,,4172.0,1582.0,True,False,True,True,3,neutral
capture,9007,4.18,1.6986,,3849.0,4826.0,4873.0,False,True,True,True,3,neutral
chemical,9008,4.18,1.3952,,1553.0,1997.0,4584.0,False,True,True,True,3,neutral
dis,9009,4.18,1.3506,1019.0,,,1652.0,True,False,False,True,2,neutral
ex,9010,4.18,1.3045,2016.0,2663.0,,4784.0,True,True,False,True,3,neutral
exam,9011,4.18,1.5609,2182.0,,,,True,False,False,False,1,neutral
explode,9012,4.18,1.9763,,,,2618.0,False,False,False,True,1,neutral
forces,9013,4.18,1.5868,4712.0,735.0,1058.0,3701.0,True,True,True,True,4,neutral
grr,9014,4.18,1.6374,4488.0,,,,True,False,False,False,1,neutral
porn,9015,4.18,2.4302,1801.0,,,,True,False,False,False,1,neutral
prey,9016,4.18,1.9968,,,,3485.0,False,False,False,True,1,neutral
reduce,9017,4.18,1.2567,4588.0,1873.0,1506.0,,True,True,True,False,3,neutral
smells,9018,4.18,1.5868,1931.0,,,4163.0,True,False,False,True,2,neutral
unpublished,9019,4.18,1.3045,,,,,False,False,False,False,0,neutral
warcraft,9020,4.18,1.7106,3595.0,,,,True,False,False,False,1,neutral
implications,9021,4.17,1.2392,,2806.0,,,False,True,False,False,1,neutral
uptight,9022,4.17,1.9278,,,,4706.0,False,False,False,True,1,neutral
acute,9023,4.16,1.7719,,2147.0,,,False,True,False,False,1,neutral
blades,9024,4.16,1.6751,,,,4980.0,False,False,False,True,1,neutral
astray,9025,4.16,1.4337,,,,3226.0,False,False,False,True,1,neutral
bash,9026,4.16,1.9416,4595.0,,,,True,False,False,False,1,neutral
chop,9027,4.16,1.4479,,,,2498.0,False,False,False,True,1,neutral
clinic,9028,4.16,1.6458,,,2150.0,,False,False,True,False,1,neutral
froze,9029,4.16,1.4194,,,,4750.0,False,False,False,True,1,neutral
gambling,9030,4.16,1.9935,,,4817.0,,False,False,True,False,1,neutral
heat,9031,4.16,1.8223,1762.0,998.0,2186.0,727.0,True,True,True,True,4,neutral
nowhere,9032,4.16,1.2675,3675.0,,,726.0,True,False,False,True,2,neutral
palin,9033,4.16,2.151,1866.0,,,,True,False,False,False,1,neutral
sigh,9034,4.16,1.8223,1253.0,,,2202.0,True,False,False,True,2,neutral
stranger,9035,4.16,0.9553,4728.0,4422.0,,1175.0,True,True,False,True,3,neutral
strangers,9036,4.16,1.7538,,,,2012.0,False,False,False,True,1,neutral
sucking,9037,4.16,1.7304,,,,4017.0,False,False,False,True,1,neutral
sweat,9038,4.16,1.3903,4138.0,,,1106.0,True,False,False,True,2,neutral
vice,9039,4.16,1.6946,,2445.0,322.0,,False,True,True,False,2,neutral
crowd,9040,4.14,1.5388,2498.0,2932.0,2138.0,864.0,True,True,True,True,4,neutral
demand,9041,4.14,1.4144,3142.0,994.0,1546.0,3593.0,True,True,True,True,4,neutral
drag,9042,4.14,1.4287,3529.0,,,1484.0,True,False,False,True,2,neutral
fuck,9043,4.14,2.5794,322.0,,,185.0,True,False,False,True,2,neutral
havent,9044,4.14,1.3554,1925.0,,,,True,False,False,False,1,neutral
minimum,9045,4.14,1.2779,,1969.0,2015.0,,False,True,True,False,2,neutral
pee,9046,4.14,1.5254,3569.0,,,,True,False,False,False,1,neutral
pirates,9047,4.14,2.119,4443.0,,,,True,False,False,False,1,neutral
pushing,9048,4.14,1.325,4045.0,,4016.0,2047.0,True,False,True,True,3,neutral
shark,9049,4.14,1.9167,3835.0,,,,True,False,False,False,1,neutral
ripped,9050,4.13,1.805,,,,2959.0,False,False,False,True,1,neutral
strict,9051,4.13,1.7646,,3906.0,,,False,True,False,False,1,neutral
decrease,9052,4.12,1.5523,,2840.0,,,False,True,False,False,1,neutral
drain,9053,4.12,1.282,,,,3186.0,False,False,False,True,1,neutral
messing,9054,4.12,1.6283,,,,4296.0,False,False,False,True,1,neutral
renal,9055,4.12,1.3171,,3691.0,,,False,True,False,False,1,neutral
5am,9056,4.12,1.9021,,,,,False,False,False,False,0,neutral
aren't,9057,4.12,1.2879,,,,,False,False,False,False,0,neutral
attorney,9058,4.12,1.3037,,3901.0,901.0,,False,True,True,False,2,neutral
bother,9059,4.12,1.6243,3404.0,,,1795.0,True,False,False,True,2,neutral
fuss,9060,4.12,1.7802,,,,3479.0,False,False,False,True,1,neutral
hittin,9061,4.12,1.686,,,,3163.0,False,False,False,True,1,neutral
negro,9062,4.12,1.6616,,2743.0,,,False,True,False,False,1,neutral
nonsense,9063,4.12,1.599,3862.0,,,,True,False,False,False,1,neutral
nope,9064,4.12,1.3797,1886.0,,,,True,False,False,False,1,neutral
political,9065,4.12,1.5205,2407.0,219.0,258.0,,True,True,True,False,3,neutral
reductions,9066,4.12,1.698,,,,,False,False,False,False,0,neutral
rush,9067,4.12,1.3649,2161.0,,3636.0,1310.0,True,False,True,True,3,neutral
shallow,9068,4.12,1.5732,,,,3438.0,False,False,False,True,1,neutral
taxpayers,9069,4.12,1.5205,,,4408.0,,False,False,True,False,1,neutral
twisted,9070,4.12,1.6738,,,,1594.0,False,False,False,True,1,neutral
